household_id,address
1206,"STAVANGER, Skeieneset 42.0"
1207,"STAVANGER, Bergelandsgata 51.0"
1208,"STAVANGER, Eikebergveien 6.0"
1209,"STAVANGER, Nytorget 4.0"
1210,"SANDNES, Vindhagen 5.0"
1211,"STAVANGER, Boremarkveien 31.0"
1212,"STAVANGER, Nymansveien 89.0"
1213,"SANDNES, Selvikveien 124.0"
1214,"STAVANGER, Gulaksveien 6.0"
1215,"SANDNES, Helmikhagen 10.0"
1216,"SANDNES, Brunesveien 93.0"
1217,"STAVANGER, Sildekroken 36.0"
1218,"SANDNES, Åsveien 116.0"
1219,"STAVANGER, Eikeset 8.0"
1220,"STAVANGER, Sverdrups gate 46.0"
1221,"SANDNES, Gamle Frøylandsvei 1.0"
1222,"STAVANGER, Rygjaveien 7.0"
1223,"SANDNES, Parkveien 17.0"
1224,"STAVANGER, Bukken Bruseveien 4.0"
1225,"STAVANGER, Hundvågveien 49.0"
1226,"STAVANGER, Sverdrups gate 15.0"
1227,"SANDNES, Flørlibakken 9.0"
1228,"STAVANGER, Engelsminnegata 32.0"
1229,"SANDNES, Vågsgata 16.0"
1230,"STAVANGER, Dalsetkroken 5.0"
1231,"STAVANGER, Ryttersvingene 83.0"
1232,"STAVANGER, Gulnebbveien 8.0"
1233,"STAVANGER, Skjalgsbakken 2.0"
1234,"SANDNES, Trødne 62.0"
1235,"STAVANGER, Nedre Tordenskjolds gate 3.0"
1236,"STAVANGER, Camilla Colletts gate 4.0"
1237,"STAVANGER, Ankerplassen 14.0"
1238,"SANDNES, Solaveien 3.0"
1239,"STAVANGER, Store Skippergate 9.0"
1240,"SANDNES, Gullskjellveien 25.0"
1241,"STAVANGER, Byfjordparken 8.0"
1242,"SANDNES, Øvramarka 15.0"
1243,"STAVANGER, Torbjørn Hornkloves gate 23.0"
1244,"SANDNES, Leitebrotet 4.0"
1245,"STAVANGER, Hjalmar Johansens gate 6.0"
1246,"STAVANGER, Eiganesveien 169.0"
1247,"SANDNES, Utsikten 8.0"
1248,"STAVANGER, Lensmannstunet 33.0"
1249,"SANDNES, Ryfylkeveien 98.0"
1250,"STAVANGER, Kvivollstien 18.0"
1251,"STAVANGER, Havørnbrautene 51.0"
1252,"STAVANGER, Ulasvingen 24.0"
1253,"STAVANGER, Bjergsted Terrasse 5.0"
1254,"STAVANGER, Rektor Berntsens gate 11.0"
1255,"SANDNES, Austre Tjørnvei 2.0"
1256,"SANDNES, Skogveien 35.0"
1257,"STAVANGER, Porsatunet 66.0"
1258,"SANDNES, Tors gate 9.0"
1259,"SANDNES, Rådhusgata 4.0"
1260,"STAVANGER, Skogstøstraen 23.0"
1261,"STAVANGER, Jernalderveien 51.0"
1262,"SANDNES, Skippergata 75.0"
1263,"STAVANGER, Snarehaugen 59.0"
1264,"STAVANGER, Snarehaugen 80.0"
1265,"STAVANGER, Froastølveien 3.0"
1266,"STAVANGER, Sletten 27.0"
1267,"STAVANGER, Ekrehaugen 52.0"
1268,"STAVANGER, Elias Tastads gate 11.0"
1269,"SANDNES, Falsens gate 10.0"
1270,"SANDNES, Tronesgeilen 9.0"
1271,"SANDNES, Ullendalverket 21.0"
1272,"STAVANGER, Engelsminnegata 23.0"
1273,"STAVANGER, Stadsfysikus Wyllers g 3.0"
1274,"STAVANGER, Havørnbrautene 13.0"
1275,"SANDNES, Postveien 40.0"
1276,"STAVANGER, Jonas Dahls plass 7.0"
1277,"SANDNES, Foren 38.0"
1278,"SANDNES, Gamleveien 36.0"
1279,"STAVANGER, Nordenskiølds gate 16.0"
1280,"STAVANGER, Nedre Holmegate 7.0"
1281,"SANDNES, Gjesdalveien 34.0"
1282,"SANDNES, Tronesgeilen 1.0"
1283,"STAVANGER, Gjerdesvollen 2.0"
1284,"SANDNES, Midtbergveien 1.0"
1285,"STAVANGER, Berings gate 19.0"
1286,"STAVANGER, Tinngata 40.0"
1287,"SANDNES, Kvellurveien 34.0"
1288,"SANDNES, Asheimveien 131.0"
1289,"STAVANGER, Buflåtveien 4.0"
1290,"STAVANGER, Colin Archers vei 19.0"
1291,"STAVANGER, Breigata 6.0"
1292,"SANDNES, Buggelandstunet 26.0"
1293,"STAVANGER, Langflåtveien 10.0"
1294,"SANDNES, Snehvitveien 46.0"
1295,"STAVANGER, Svaberget 12.0"
1296,"STAVANGER, Lensmannstunet 31.0"
1297,"STAVANGER, Gjerdebakken 42.0"
1298,"STAVANGER, Dusavikveien 46.0"
1299,"STAVANGER, Breivikveien 21.0"
1300,"STAVANGER, Midtunveien 16.0"
1301,"STAVANGER, Hetlandsgata 45.0"
1302,"SANDNES, Rindahagen 3.0"
1303,"STAVANGER, Høleberggata 15.0"
1304,"SANDNES, Gjøysavik 4.0"
1305,"STAVANGER, Rustabakken 53.0"
1306,"SANDNES, Skjeneholen 21.0"
1307,"SANDNES, St. Olavs gate 8.0"
1308,"STAVANGER, Syreveien 6.0"
1309,"STAVANGER, Storevollen 12.0"
1310,"STAVANGER, Hegreveien 6.0"
1311,"STAVANGER, Laberget 46.0"
1312,"STAVANGER, Vaulakroken 11.0"
1313,"STAVANGER, Johanne Dybwads gate 14.0"
1314,"STAVANGER, Tellusveien 60.0"
1315,"SANDNES, Fossanvegen 157.0"
1316,"STAVANGER, Jøtulveien 16.0"
1317,"STAVANGER, Osebergveien 13.0"
1318,"STAVANGER, Ankerplassen 12.0"
1319,"SANDNES, Åsveien 6.0"
1320,"STAVANGER, Spilderhauggata 25.0"
1321,"SANDNES, Nilsebuvegen 1112.0"
1322,"STAVANGER, Heskestadveien 6.0"
1323,"STAVANGER, Fiskekroken 2.0"
1324,"STAVANGER, Borgerm. Middelthons g 12.0"
1325,"STAVANGER, Auglendsmyrå 17.0"
1326,"STAVANGER, Hegglandsmarka 14.0"
1327,"STAVANGER, Jelsagata 59.0"
1328,"STAVANGER, Glassperleveien 143.0"
1329,"SANDNES, Rindahagen 80.0"
1330,"STAVANGER, Sølysttunet 8.0"
1331,"SANDNES, Roald Amundsens gate 104.0"
1332,"SANDNES, Solaveien 3.0"
1333,"STAVANGER, Talgjevegen 62.0"
1334,"SANDNES, Tornerosestien 1.0"
1335,"STAVANGER, Grytingstien 1.0"
1336,"STAVANGER, Overlege Cappelens gate 26.0"
1337,"STAVANGER, Lysefjordgata 17.0"
1338,"STAVANGER, Sandalsbakken 11.0"
1339,"STAVANGER, Stokkatunet 53.0"
1340,"STAVANGER, Terje Vigens vei 11.0"
1341,"STAVANGER, Feisteinveien 4.0"
1342,"STAVANGER, Midtbakken 6.0"
1343,"STAVANGER, Pepperhaugen 83.0"
1344,"SANDNES, Jærveien 44.0"
1345,"STAVANGER, Henrik Ibsens gate 4.0"
1346,"STAVANGER, Skuleskogen 7.0"
1347,"SANDNES, Hafrakveien 1.0"
1348,"STAVANGER, Bevreveien 24.0"
1349,"SANDNES, Reinsdyrveien 35.0"
1350,"STAVANGER, Revheimsveien 289.0"
1351,"STAVANGER, Byfoged Christensens gate 23.0"
1352,"STAVANGER, Nordstrandveien 65.0"
1353,"SANDNES, Bjørneveien 21.0"
1354,"SANDNES, Figvedbakken 3.0"
1355,"SANDNES, Strondavika 21.0"
1356,"STAVANGER, Austbøstien 21.0"
1357,"SANDNES, Nikolai Astrups gate 15.0"
1358,"SANDNES, Jærveien 15.0"
1359,"STAVANGER, Seehusens gate 50.0"
1360,"STAVANGER, Lassaveien 15.0"
1361,"STAVANGER, Pedersgata 81.0"
1362,"STAVANGER, Kongsteinsgata 5.0"
1363,"STAVANGER, Pollux' gate 12.0"
1364,"STAVANGER, Hinnavågen 7.0"
1365,"SANDNES, Holavigbakken 11.0"
1366,"SANDNES, Konradhagen 3.0"
1367,"STAVANGER, Åmøyveien 686.0"
1368,"STAVANGER, Nådesundvegen 30.0"
1369,"STAVANGER, Gauselhagen 11.0"
1370,"SANDNES, Austråttryggen 52.0"
1371,"STAVANGER, Tverrveien 3.0"
1372,"SANDNES, Hovsbruveien 14.0"
1373,"SANDNES, Sandloveien 8.0"
1374,"SANDNES, Håbamyrå 12.0"
1375,"STAVANGER, Sæbøneset 23.0"
1376,"SANDNES, Jonas Lies gate 11.0"
1377,"SANDNES, Haakon 7's gate 4.0"
1378,"SANDNES, Jærveien 201.0"
1379,"STAVANGER, Ragnhilds gate 46.0"
1380,"SANDNES, Lerkeveien 21.0"
1381,"SANDNES, Nisseberget 7.0"
1382,"SANDNES, Apalstøveien 56.0"
1383,"SANDNES, Jødestadveien 300.0"
1384,"STAVANGER, Nedreveien 1.0"
1385,"STAVANGER, Kviebakken 65.0"
1386,"STAVANGER, Digranesveien 23.0"
1387,"SANDNES, Askepottveien 95.0"
1388,"SANDNES, Østre Hamravei 9.0"
1389,"STAVANGER, Rosenli 15.0"
1390,"STAVANGER, Vålandsgata 12.0"
1391,"STAVANGER, Vølstadkroken 7.0"
1392,"SANDNES, G. Sandveds gate 1.0"
1393,"STAVANGER, Forusskogen 38.0"
1394,"SANDNES, Gjøysa 9.0"
1395,"STAVANGER, Langflåtveien 12.0"
1396,"SANDNES, Storgata 61.0"
1397,"SANDNES, Åsveien 72.0"
1398,"STAVANGER, Vågsmyrgata 47.0"
1399,"SANDNES, Sandvikbakken 38.0"
1400,"SANDNES, Ryfylkeveien 491.0"
1401,"SANDNES, Snekkerveien 20.0"
1402,"SANDNES, Bulegeveien 1.0"
1403,"STAVANGER, Lervigbrygga 61.0"
1404,"STAVANGER, Oddahagen 8.0"
1405,"SANDNES, Gydas vei 22.0"
1406,"STAVANGER, Alperoseveien 14.0"
1407,"STAVANGER, Rennesøygata 16.0"
1408,"STAVANGER, Magnus Karlsons gate 15.0"
1409,"STAVANGER, Badehusgata 37.0"
1410,"SANDNES, Jærveien 18.0"
1411,"SANDNES, Einartangen 32.0"
1412,"STAVANGER, Trysil-Knuts gate 20.0"
1413,"SANDNES, Bjørneveien 32.0"
1414,"SANDNES, Bronsekarveien 19.0"
1415,"STAVANGER, Dusavikhagen 30.0"
1416,"STAVANGER, Plogveien 42.0"
1417,"SANDNES, Postveien 142.0"
1418,"SANDNES, Todnemlia 15.0"
1419,"STAVANGER, Madlastokken 22.0"
1420,"STAVANGER, Misjonsmarka 7.0"
1421,"STAVANGER, Verven 48.0"
1422,"STAVANGER, Olsokveien 40.0"
1423,"SANDNES, Lauvåsvågen 255.0"
1424,"STAVANGER, Zetlitzveien 17.0"
1425,"SANDNES, Rettedalsbakkane 26.0"
1426,"STAVANGER, Elias Tastads gate 59.0"
1427,"STAVANGER, Skolebryggå 23.0"
1428,"SANDNES, Espedalsvegen 828.0"
1429,"STAVANGER, Madlatuå 44.0"
1430,"SANDNES, Gamle Somavei 10.0"
1431,"STAVANGER, Jernalderveien 51.0"
1432,"STAVANGER, Madlamarkveien 6.0"
1433,"STAVANGER, Professor Hansteens gate 55.0"
1434,"STAVANGER, Sørstrandveien 68.0"
1435,"STAVANGER, Johan Thorsens gate 21.0"
1436,"STAVANGER, Pedersgata 67.0"
1437,"STAVANGER, Trysil-Knuts gate 4.0"
1438,"STAVANGER, Rundvollen 11.0"
1439,"STAVANGER, Lervigbrygga 186.0"
1440,"SANDNES, Furenesveien 378.0"
1441,"STAVANGER, Dalsetveien 7.0"
1442,"STAVANGER, Nesagjerdet 23.0"
1443,"STAVANGER, Tjensvollveien 44.0"
1444,"STAVANGER, Vågedalsveien 62.0"
1445,"SANDNES, Bersagelveien 397.0"
1446,"SANDNES, Hovemarka 70.0"
1447,"SANDNES, Fjordsynveien 16.0"
1448,"SANDNES, Roald Amundsens gate 103.0"
1449,"STAVANGER, Steingata 73.0"
1450,"STAVANGER, Primstaven 7.0"
1451,"STAVANGER, Nedre Lyngnesveien 5.0"
1452,"STAVANGER, Gosenmyrå 9.0"
1453,"SANDNES, Lønneveien 4.0"
1454,"STAVANGER, Nedstrandsgata 24.0"
1455,"STAVANGER, Magnus Karlsons gate 15.0"
1456,"STAVANGER, Anton Brøggers gate 37.0"
1457,"SANDNES, Øvrevollen 5.0"
1458,"SANDNES, Valldalveien 21.0"
1459,"SANDNES, Pilabakken 13.0"
1460,"STAVANGER, Biskop Njåls gate 30.0"
1461,"SANDNES, Vierveien 112.0"
1462,"STAVANGER, Terje Vigens vei 83.0"
1463,"SANDNES, Austråttbanen 49.0"
1464,"STAVANGER, Eikesetveien 37.0"
1465,"STAVANGER, Vølstadveien 2.0"
1466,"STAVANGER, Langgata 63.0"
1467,"SANDNES, Jadarveien 30.0"
1468,"STAVANGER, Erika Nissens vei 4.0"
1469,"SANDNES, Espedalsvegen 632.0"
1470,"SANDNES, Jadarveien 16.0"
1471,"STAVANGER, Krosshaugveien 67.0"
1472,"STAVANGER, Nådlandsknausene 25.0"
1473,"STAVANGER, Hinnasvingene 55.0"
1474,"STAVANGER, Kirkebakken 8.0"
1475,"STAVANGER, Roaldsøyveien 16.0"
1476,"STAVANGER, Verksgata 30.0"
1477,"STAVANGER, Sæbøneset 15.0"
1478,"SANDNES, Vågsgata 16.0"
1479,"STAVANGER, Husabergbakken 78.0"
1480,"STAVANGER, Boganesringen 38.0"
1481,"STAVANGER, Auglendsveien 16.0"
1482,"STAVANGER, Rødknapplia 5.0"
1483,"STAVANGER, Consul S. Bergesens v. 212.0"
1484,"SANDNES, Kydnastien 7.0"
1485,"STAVANGER, Nygårdshagen 34.0"
1486,"SANDNES, Sørbøveien 104.0"
1487,"SANDNES, Hanabakken 21.0"
1488,"STAVANGER, Lyngveien 3.0"
1489,"STAVANGER, Reilstadvegen 36.0"
1490,"SANDNES, Fengjeveien 15.0"
1491,"STAVANGER, Storaberget Terrasse 53.0"
1492,"STAVANGER, Plogveien 28.0"
1493,"STAVANGER, Sommerrostubben 23.0"
1494,"STAVANGER, Westergårdveien 12.0"
1495,"SANDNES, Elgveien 32.0"
1496,"SANDNES, Buggelandskogen 7.0"
1497,"SANDNES, Vaglemoen 35.0"
1498,"STAVANGER, Hjalmar Johansens gate 6.0"
1499,"STAVANGER, Valkyrjegata 32.0"
1500,"STAVANGER, Liveien 7.0"
1501,"SANDNES, Hansahagen 24.0"
1502,"STAVANGER, Rosenberggata 65.0"
1503,"STAVANGER, Stiftelsesgata 3.0"
1504,"STAVANGER, Bergelandsgata 51.0"
1505,"SANDNES, Juvelveien 19.0"
1506,"STAVANGER, Vikevågveien 148.0"
1507,"STAVANGER, Langøy 16.0"
1508,"STAVANGER, Elgefaret 63.0"
1509,"SANDNES, Teglverksgata 12.0"
1510,"STAVANGER, Jåttåvågveien 20.0"
1511,"STAVANGER, Vaulakroken 23.0"
1512,"STAVANGER, Møldalsbakken 23.0"
1513,"SANDNES, Sletteveien 2.0"
1514,"SANDNES, Krambuneset 120.0"
1515,"STAVANGER, Ugleveien 13.0"
1516,"SANDNES, Askeveien 14.0"
1517,"STAVANGER, Ravperleveien 2.0"
1518,"STAVANGER, Nordvikveien 17.0"
1519,"SANDNES, Bjønnbåsen 7.0"
1520,"STAVANGER, Worsetunet 44.0"
1521,"STAVANGER, Veslebakken 12.0"
1522,"STAVANGER, Rytterhøyden 14.0"
1523,"STAVANGER, Husabøåkeren 12.0"
1524,"STAVANGER, Solsletteveien 37.0"
1525,"STAVANGER, Nordre Sommerstien 6.0"
1526,"STAVANGER, Brødregata 23.0"
1527,"STAVANGER, Ragbakken 6.0"
1528,"STAVANGER, Dusavikveien 79.0"
1529,"SANDNES, Hovemarka 52.0"
1530,"SANDNES, Sandvedmarka 15.0"
1531,"SANDNES, Hølelia 56.0"
1532,"STAVANGER, Zetlitzveien 3.0"
1533,"SANDNES, Asheimveien 53.0"
1534,"STAVANGER, Bergliveien 20.0"
1535,"SANDNES, Malminhagen 68.0"
1536,"STAVANGER, Brauta 30.0"
1537,"STAVANGER, Godalsalléen 3.0"
1538,"SANDNES, Juvelveien 17.0"
1539,"SANDNES, Gravarsveien 57.0"
1540,"SANDNES, Håbafjellveien 57.0"
1541,"STAVANGER, Vinkelgata 14.0"
1542,"STAVANGER, Breivikveien 19.0"
1543,"STAVANGER, Jåttåvågveien 22.0"
1544,"STAVANGER, Olsokveien 3.0"
1545,"STAVANGER, Sersjantsvingen 40.0"
1546,"STAVANGER, Muslingveien 14.0"
1547,"STAVANGER, Madlaforen 89.0"
1548,"SANDNES, Gitleveien 2.0"
1549,"STAVANGER, Sara Berges gate 35.0"
1550,"SANDNES, Kapellanveien 5.0"
1551,"SANDNES, Jadarveien 4.0"
1552,"STAVANGER, Rektor Berntsens gate 11.0"
1553,"SANDNES, Prestegårdsveien 77.0"
1554,"STAVANGER, Agathe Backer Grøndahls vei 7.0"
1555,"STAVANGER, Plutoveien 18.0"
1556,"STAVANGER, Ramslandssmauet 2.0"
1557,"SANDNES, Gamle Austråttvei 29.0"
1558,"STAVANGER, Øvre Dalgate 14.0"
1559,"SANDNES, Sygnaveien 25.0"
1560,"STAVANGER, Stemveien 13.0"
1561,"STAVANGER, Vågedalen 10.0"
1562,"STAVANGER, Rektor Steens gate 37.0"
1563,"STAVANGER, Hans E. Kincks gate 6.0"
1564,"SANDNES, Haualandmarka 41.0"
1565,"STAVANGER, Finnøyvegen 325.0"
1566,"STAVANGER, Lagårdsveien 13.0"
1567,"SANDNES, Langgata 94.0"
1568,"STAVANGER, Alveskjervegen 525.0"
1569,"STAVANGER, Ragnhilds gate 4.0"
1570,"STAVANGER, Ombovegen 264.0"
1571,"SANDNES, St. Olavs gate 46.0"
1572,"STAVANGER, Kirkegata 43.0"
1573,"STAVANGER, Misjonsveien 3.0"
1574,"STAVANGER, Professor Hansteens gate 49.0"
1575,"SANDNES, Skrubbholen 26.0"
1576,"SANDNES, Gamle Stemvei 11.0"
1577,"STAVANGER, Breibakken 11.0"
1578,"STAVANGER, Professor Hansteens gate 108.0"
1579,"STAVANGER, Sara Berges gate 33.0"
1580,"SANDNES, Brunnadalen 14.0"
1581,"STAVANGER, Breivikveien 31.0"
1582,"STAVANGER, Austbøjordet 19.0"
1583,"STAVANGER, Rødknapplia 13.0"
1584,"STAVANGER, Condeep-veien 17.0"
1585,"STAVANGER, Skogsbakken 97.0"
1586,"SANDNES, Kraftverksvegen 36.0"
1587,"STAVANGER, Consul S. Bergesens v. 110.0"
1588,"SANDNES, Folkvordveien 70.0"
1589,"STAVANGER, Verven 38.0"
1590,"SANDNES, Foren 36.0"
1591,"SANDNES, Welhavens vei 112.0"
1592,"STAVANGER, Gamleveien 17.0"
1593,"STAVANGER, Lundsvågen 17.0"
1594,"STAVANGER, Østabøringen 32.0"
1595,"STAVANGER, Sverdrups gate 33.0"
1596,"STAVANGER, Bukkavarden 5.0"
1597,"SANDNES, Skaarlia 155.0"
1598,"SANDNES, Rinda 49.0"
1599,"STAVANGER, Daleveien 16.0"
1600,"STAVANGER, Auglendsbakken 24.0"
1601,"SANDNES, Hanaveien 15.0"
1602,"SANDNES, Kalamyrveien 77.0"
1603,"STAVANGER, Kirkegata 37.0"
1604,"SANDNES, Hafrakveien 97.0"
1605,"SANDNES, Dyre Vaas vei 7.0"
1606,"STAVANGER, Badehusgata 43.0"
1607,"STAVANGER, Øvre Haukeligate 1.0"
1608,"STAVANGER, Ospebergleitet 20.0"
1609,"SANDNES, Maudlandsveien 87.0"
1610,"STAVANGER, Øvre Strandgate 116.0"
1611,"SANDNES, Askepottveien 33.0"
1612,"STAVANGER, Øvre Vågen 6.0"
1613,"STAVANGER, Fognavegen 80.0"
1614,"SANDNES, Løbergsjå 16.0"
1615,"STAVANGER, Professor Hansteens gate 71.0"
1616,"STAVANGER, Auglendsbråtet 20.0"
1617,"SANDNES, Tulipanveien 26.0"
1618,"STAVANGER, Tjuvholmveien 54.0"
1619,"STAVANGER, Kirkestien 5.0"
1620,"SANDNES, Terneveien 1.0"
1621,"STAVANGER, Andrew Smiths gate 23.0"
1622,"SANDNES, Sleggeveien 40.0"
1623,"STAVANGER, Oscar Mathisens gate 15.0"
1624,"SANDNES, Welhavens vei 94.0"
1625,"STAVANGER, Hottavikhagen 17.0"
1626,"STAVANGER, Stokkabrautene 103.0"
1627,"STAVANGER, Dusavikveien 27.0"
1628,"STAVANGER, Plutokroken 20.0"
1629,"STAVANGER, Regeberget 40.0"
1630,"SANDNES, Fagerheim 24.0"
1631,"STAVANGER, Madlastokken 22.0"
1632,"STAVANGER, Møldalsbakken 21.0"
1633,"SANDNES, Sørbøbakken 9.0"
1634,"STAVANGER, Gamle Godesetveien 8.0"
1635,"SANDNES, Vestre Helleveien 11.0"
1636,"STAVANGER, Snarehaugen 40.0"
1637,"STAVANGER, Njordkroken 7.0"
1638,"STAVANGER, Slettmyrhagen 10.0"
1639,"STAVANGER, Østre Ring 74.0"
1640,"STAVANGER, Birkelands gate 20.0"
1641,"STAVANGER, Hamneveien 7.0"
1642,"SANDNES, Ulvafjellveien 3.0"
1643,"SANDNES, Nygårdshøyden 17.0"
1644,"SANDNES, Bergevegen 31.0"
1645,"STAVANGER, Valheimveien 35.0"
1646,"STAVANGER, Andrew Smiths gate 14.0"
1647,"STAVANGER, Prestveien 67.0"
1648,"STAVANGER, Krysantemumhagen 23.0"
1649,"STAVANGER, Langflåtveien 55.0"
1650,"STAVANGER, Reidar Berges gate 11.0"
1651,"SANDNES, Bulegeveien 3.0"
1652,"SANDNES, Prestholsteigen 46.0"
1653,"STAVANGER, Fognavegen 314.0"
1654,"STAVANGER, Kirkegata 21.0"
1655,"SANDNES, Grønnevikveien 62.0"
1656,"SANDNES, Grovene 29.0"
1657,"STAVANGER, Otto Olsens gate 37.0"
1658,"SANDNES, Strandgata 89.0"
1659,"STAVANGER, Ulsbergtunet 39.0"
1660,"STAVANGER, Avaldsnesgata 68.0"
1661,"SANDNES, Monsamyrveien 28.0"
1662,"SANDNES, Telthusveien 9.0"
1663,"STAVANGER, Sølvspennetunet 40.0"
1664,"SANDNES, Furenesveien 5.0"
1665,"STAVANGER, Dusavikveien 66.0"
1666,"STAVANGER, Brauta 30.0"
1667,"STAVANGER, Elgefaret 14.0"
1668,"STAVANGER, Gandsveien 39.0"
1669,"STAVANGER, Karmøyveien 24.0"
1670,"SANDNES, Hovsbruveien 7.0"
1671,"SANDNES, Juvelveien 13.0"
1672,"SANDNES, Eskelandsveien 67.0"
1673,"STAVANGER, Skipsbygger Knudsens vei 5.0"
1674,"SANDNES, Krunemyr 5.0"
1675,"SANDNES, Hagabakka 23.0"
1676,"STAVANGER, Havørnbrautene 64.0"
1677,"SANDNES, Solliveien 1.0"
1678,"SANDNES, Gamle Skaravei 8.0"
1679,"SANDNES, Jonashagen 10.0"
1680,"SANDNES, Krunemyr 5.0"
1681,"SANDNES, Furenesveien 45.0"
1682,"STAVANGER, Tjodolvs gate 40.0"
1683,"STAVANGER, Gulaksveien 3.0"
1684,"STAVANGER, Rytterveien 73.0"
1685,"STAVANGER, Sylvelinstien 42.0"
1686,"STAVANGER, Vikekleiva 38.0"
1687,"STAVANGER, Piggvarveien 13.0"
1688,"STAVANGER, Sjøberg 2.0"
1689,"STAVANGER, Bjergøy Ring 331.0"
1690,"SANDNES, Bersagelveien 136.0"
1691,"STAVANGER, B. Christophersens gate 15.0"
1692,"STAVANGER, Restaurationveien 17.0"
1693,"SANDNES, Gamle Ålgårdsveien 138.0"
1694,"SANDNES, Neverveien 2.0"
1695,"STAVANGER, Seladons vei 31.0"
1696,"SANDNES, Stavangerveien 32.0"
1697,"STAVANGER, Tinngata 1.0"
1698,"SANDNES, Søravatnet 43.0"
1699,"STAVANGER, Vågedalsveien 58.0"
1700,"SANDNES, Åsveien 8.0"
1701,"STAVANGER, Armauer Hansens vei 17.0"
1702,"STAVANGER, Madlastø 19.0"
1703,"STAVANGER, Mjughaug Terrasse 8.0"
1704,"STAVANGER, Stokkaveien 71.0"
1705,"SANDNES, Gunnhilds vei 161.0"
1706,"SANDNES, Gryvjene 18.0"
1707,"SANDNES, Havnegata 9.0"
1708,"STAVANGER, Timoteiveien 14.0"
1709,"STAVANGER, Bakkegata 5.0"
1710,"STAVANGER, Dyretråkket 37.0"
1711,"STAVANGER, Professor Hansteens gate 65.0"
1712,"STAVANGER, Stokkahagen 11.0"
1713,"STAVANGER, Misjonsmarka 9.0"
1714,"SANDNES, Ryfylkeveien 522.0"
1715,"SANDNES, Nøtteveien 14.0"
1716,"STAVANGER, Verven 38.0"
1717,"STAVANGER, Håkon Jarls gate 8.0"
1718,"STAVANGER, Bjaalands gate 2.0"
1719,"STAVANGER, Geitastova 9.0"
1720,"STAVANGER, Hordaveien 1.0"
1721,"SANDNES, Hovemarka 18.0"
1722,"STAVANGER, Laberget 46.0"
1723,"SANDNES, Åsehagen 17.0"
1724,"SANDNES, Søravatnet 13.0"
1725,"STAVANGER, Tastatunet 60.0"
1726,"SANDNES, Øygardsveien 147.0"
1727,"SANDNES, Luftå 33.0"
1728,"SANDNES, Nøtteveien 20.0"
1729,"SANDNES, Amboltveien 82.0"
1730,"STAVANGER, Byggstien 27.0"
1731,"STAVANGER, Karlsminnegata 62.0"
1732,"STAVANGER, Verven 38.0"
1733,"SANDNES, Sørhaugveien 3.0"
1734,"STAVANGER, Søregata 29.0"
1735,"SANDNES, Torvmyrå 30.0"
1736,"STAVANGER, Bertha Bergs gate 32.0"
1737,"STAVANGER, Forusskogen 48.0"
1738,"STAVANGER, Kalksteinveien 9.0"
1739,"STAVANGER, Tellusveien 60.0"
1740,"SANDNES, Gravarverket 1.0"
1741,"STAVANGER, Rektor Natvig-Pedersens vei 1.0"
1742,"STAVANGER, Larsokveien 5.0"
1743,"SANDNES, Lutsiveien 37.0"
1744,"SANDNES, Bergliots vei 49.0"
1745,"SANDNES, Sleggeveien 60.0"
1746,"STAVANGER, Bruvikveien 24.0"
1747,"STAVANGER, Solborgveien 10.0"
1748,"STAVANGER, Anne Grimdalens vei 9.0"
1749,"SANDNES, Prestholsteigen 17.0"
1750,"STAVANGER, Nedre Fåbakkane 4.0"
1751,"STAVANGER, Ragkroken 1.0"
1752,"STAVANGER, Tinngata 42.0"
1753,"SANDNES, Solaveien 68.0"
1754,"STAVANGER, Boganeshagen 8.0"
1755,"STAVANGER, Nedre Holmegate 9.0"
1756,"STAVANGER, Nedre Vågen 15.0"
1757,"STAVANGER, Hanasandveien 742.0"
1758,"STAVANGER, Ulsbergleitet 25.0"
1759,"STAVANGER, Steingata 106.0"
1760,"STAVANGER, Kuneset 11.0"
1761,"STAVANGER, Sildekroken 1.0"
1762,"SANDNES, Sluppveien 8.0"
1763,"SANDNES, Ryfylkeveien 461.0"
1764,"STAVANGER, Solåsveien 1.0"
1765,"SANDNES, Folkvordveien 125.0"
1766,"STAVANGER, Lindøygata 1.0"
1767,"STAVANGER, Nålestien 2.0"
1768,"STAVANGER, Brattåsveien 21.0"
1769,"SANDNES, Nilsebuvegen 1348.0"
1770,"SANDNES, Prestheiveien 45.0"
1771,"STAVANGER, Mjughøyden 8.0"
1772,"STAVANGER, Siriskjeret 12.0"
1773,"SANDNES, Klåvsteinane 32.0"
1774,"STAVANGER, Veritashammaren 43.0"
1775,"SANDNES, Dagrosveien 52.0"
1776,"SANDNES, Tyrihansveien 18.0"
1777,"STAVANGER, Kornblomstveien 2.0"
1778,"SANDNES, Jønningsheiveien 26.0"
1779,"SANDNES, Øygardsveien 42.0"
1780,"STAVANGER, Avaldsnesgata 74.0"
1781,"STAVANGER, Mariabakken 4.0"
1782,"SANDNES, Juvelveien 17.0"
1783,"STAVANGER, Vestre Fognavegen 219.0"
1784,"SANDNES, Gamle Stokkavei 54.0"
1785,"STAVANGER, Cort Adelers gate 5.0"
1786,"STAVANGER, Clipperveien 5.0"
1787,"STAVANGER, Blåtoppveien 26.0"
1788,"STAVANGER, Øvre Stokkavei 42.0"
1789,"SANDNES, Nikolai Astrups gate 8.0"
1790,"STAVANGER, Smietunet 70.0"
1791,"STAVANGER, Nymansveien 176.0"
